practice_name,also_known_as,address,postcode,area,phone,website,nhs_private,pms_detected,pms_confidence,pms_evidence,blast_segment,wisecall_tier,adg_corporate,adg_group,bda_good_practice,provider_name,source,notes
Wesley Court Dental Practice,,"22 Benjamin Road, High Wycombe",HP13 6SR,Hemel Hempstead & Amersham (HP13),01494 474681,https://www.wesleycourtdental.co.uk,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Dr. Gary Beneke,CQC directory (auto-downloaded),
Bucks Dental Hygienist Services LTD,,"29 Roberts Road, High Wycombe",HP13 6XA,Hemel Hempstead & Amersham (HP13),,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Bucks Dental Hygienist Services Ltd,CQC directory (auto-downloaded),
Stokenchurch Dental,,"Ipsden House, Oxford Road,  Stokenchurch, High Wycombe",HP14 3SX,Hemel Hempstead & Amersham (HP14),0753 5613578,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Balaji Dental Limited,CQC directory (auto-downloaded),
Pura Vida Dental,,"249 Main Road, Walters Ash, High Wycombe",HP14 4TH,Hemel Hempstead & Amersham (HP14),01494 215021,https://www.puravidadental.com,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Indlovu Healthcare Limited,CQC directory (auto-downloaded),
The Holmer Green Dental Practice,,"22 Wycombe Road, Holmer Green, High Wycombe",HP15 6RY,Hemel Hempstead & Amersham (HP15),01494 718318,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Dr. Jonathon Black,CQC directory (auto-downloaded),
Hazlemere Dental Practice,,"1 Holmer Green Road, Hazlemere, High Wycombe",HP15 7BB,Hemel Hempstead & Amersham (HP15),01494 711940,https://www.hazlemeredental.co.uk,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Dr. Smita Rajani,CQC directory (auto-downloaded),
The Chequers Endodontic Practice,,"The Chequers Endodontic Practice, 51 High Street, Great Missenden",HP16 0AL,Hemel Hempstead & Amersham (HP16),,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,The Chequers Endodontic Practice Limited,CQC directory (auto-downloaded),
Geans Dental,,"3 Wycombe Road, Prestwood, Great Missenden",HP16 0NZ,Hemel Hempstead & Amersham (HP16),01494 866138,https://www.geansdental.co.uk,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Mr Sanjeev Kutty & Ms Sabrina Reena Parmar,CQC directory (auto-downloaded),
Village Dental Practice,,"35a Station Approach, Great Missenden",HP16 9AZ,Hemel Hempstead & Amersham (HP16),01494 862081,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Village Smile Clinics Ltd,CQC directory (auto-downloaded),
SMILES 4 EVER,,"35-37  High Street, Prestwood, Great Missenden",HP16 9EJ,Hemel Hempstead & Amersham (HP16),,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Smiles 4 Ever Limited,CQC directory (auto-downloaded),
Prestwood Dental Health Centre,,"99 High Street, Prestwood, Great Missenden",HP16 9EU,Hemel Hempstead & Amersham (HP16),01494 864601,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,A M Dental Care Limited,CQC directory (auto-downloaded),
Haddenham Dental Centre,,"Banks Cottage,  Banks Road, Haddenham, Aylesbury",HP17 8EE,Hemel Hempstead & Amersham (HP17),,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,Yes,Dr. Nilesh Patel,CQC directory (auto-downloaded),
Waddesdon Dental,,"5 High Street, Waddesdon, Aylesbury",HP18 0JB,Hemel Hempstead & Amersham (HP18),01296 655577,https://www.waddesdondental.co.uk,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Waddesdon Ltd,CQC directory (auto-downloaded),
HMP Grendon,,"HM Prison Grendon, Grendon Underwood, Aylesbury",HP18 0TL,Hemel Hempstead & Amersham (HP18),,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Time for Teeth Limited,CQC directory (auto-downloaded),
Berrycroft Dental,,"2 Nimrod Street, Aylesbury",HP18 1BB,Hemel Hempstead & Amersham (HP18),,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Ace Dental Ltd,CQC directory (auto-downloaded),
Long Crendon dental Practice,,"1 Chearsley Road, Long Crendon, Aylesbury",HP18 9BS,Hemel Hempstead & Amersham (HP18),01844 208833,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,Yes,SHAW DENTISTRY LIMITED,CQC directory (auto-downloaded),
Watermead Dental Centre,,"Lakeside, Watermead, Aylesbury",HP19 0FX,Hemel Hempstead & Amersham (HP19),01296 330700,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Mrs Laura Elizabeth Davison,CQC directory (auto-downloaded),
Eastgate Dental Centre,,"Eastgate House, 46 Wedgewood Street, Aylesbury",HP19 7HL,Hemel Hempstead & Amersham (HP19),01296 433222,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Eastgate Orthodontics Ltd,CQC directory (auto-downloaded),
Fairford Leys Smile Centre,,"8,  Hampden Square, Fairford Leys, Aylesbury",HP19 7HT,Hemel Hempstead & Amersham (HP19),01296 398180,https://www.fairfordleyssmilecentre.co.uk,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Premier DHL Dental Care Limited,CQC directory (auto-downloaded),
Aylesbury Dental Health Centre,,"45 Buckingham Road, Aylesbury",HP19 9PT,Hemel Hempstead & Amersham (HP19),01296 415234,https://www.aylesburydentists.co.uk,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,A M Dental Care Limited,CQC directory (auto-downloaded),
Denta-Care,,"49 Buckingham Road, Aylesbury",HP19 9PT,Hemel Hempstead & Amersham (HP19),01296 424037,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Dr. Dinesh Ramdoo,CQC directory (auto-downloaded),
Orthohemel Limited,,"14 Hillfield Road, Hemel Hempstead",HP2 4AB,Hemel Hempstead & Amersham (HP2),01442 232041,https://www.orthoplus.co.uk,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Orthoplus LLP,CQC directory (auto-downloaded),
Alexandra Dental Practice,,"98 Alexandra Road, Hemel Hempstead",HP2 4AG,Hemel Hempstead & Amersham (HP2),01442 256335,https://www.alexdental.co.uk,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Star Dental Care Limited,CQC directory (auto-downloaded),
Maylands Dental Practice,,"Maylands Plaza, 5 Maylands Avenue,  Hemel Hempstead Industrial Estate, Hemel Hempstead",HP2 4XH,Hemel Hempstead & Amersham (HP2),01923 672773,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Dr. Anil Patel,CQC directory (auto-downloaded),
Longlands Dental Practice,,"17 Ellingham Road, Hemel Hempstead",HP2 5LE,Hemel Hempstead & Amersham (HP2),01442 264228,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Mr. Behnam Mohammad-Aghaei,CQC directory (auto-downloaded),
Hemel Smile Studio - Grovehill,,"8 Runcorn Crescent, Hemel Hempstead",HP2 6DG,Hemel Hempstead & Amersham (HP2),01442 253939,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Hemel Centre Limited,CQC directory (auto-downloaded),
Woodhall Farm Dental Practice,,"2 Dunster Road, Hemel Hempstead",HP2 7QD,Hemel Hempstead & Amersham (HP2),01442 212821,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Histon Dental Surgery,CQC directory (auto-downloaded),
One Stop Doctors T/A One Stop Healthcare,,"One Medical House, Boundary Way, Hemel Hempstead",HP2 7YU,Hemel Hempstead & Amersham (HP2),,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,One Stop Doctors T/A One Stop Healthcare,CQC directory (auto-downloaded),
HMP Aylesbury,,"Bierton Road, Aylesbury",HP20 1EH,Hemel Hempstead & Amersham (HP20),,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Time for Teeth Limited,CQC directory (auto-downloaded),
The Grove Dental Clinic,,"170 Tring Road, Aylesbury",HP20 1JL,Hemel Hempstead & Amersham (HP20),0794 9849153,https://www.grovedentalclinic.co.uk,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Mine 24/7 Limited,CQC directory (auto-downloaded),
Tavistock House Dental Practice,,"77 Tring Road, Aylesbury",HP20 1LE,Hemel Hempstead & Amersham (HP20),01296 481615,https://www.tavistockhouse.co.uk,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,C.J. Morris & Associates Limited,CQC directory (auto-downloaded),
The Cambridge Street Dental Practice,,"27 Cambridge Street, Aylesbury",HP20 1RP,Hemel Hempstead & Amersham (HP20),01296 337373,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,SAM Health Limited,CQC directory (auto-downloaded),
Aylesbury,Belur Orthodontics,"Belur Orthodontics, 54 - 56 Cambridge Street, Aylesbury",HP20 1RS,Hemel Hempstead & Amersham (HP20),01296 796546,https://www.belurorthodontics.co.uk,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,Yes,Creating Smiles Ltd,CQC directory (auto-downloaded),
The Cambridge Street Dental Practice,,"24 Cambridge Street, Aylesbury",HP20 1RS,Hemel Hempstead & Amersham (HP20),01296 337373,https://www.cambridgestreetdental.co.uk,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,SAM Health Limited,CQC directory (auto-downloaded),
Aspire Dental Care Ltd - Aylesbury,Aspire Dental Care Aylesbury,"Elmhurst Health Centre, Elmhurst Road, Aylesbury",HP20 2AH,Hemel Hempstead & Amersham (HP20),01296 336137,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Aspire Dental Care Limited,CQC directory (auto-downloaded),
Prodent Aesthetics,,"34 Buckingham Street, Aylesbury",HP20 2LH,Hemel Hempstead & Amersham (HP20),01296 425112,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Prodent Aesthetics Ltd,CQC directory (auto-downloaded),
Temple Dental,,"14 Temple Square, Aylesbury",HP20 2QL,Hemel Hempstead & Amersham (HP20),0777 3372113,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Dr Sandip Kaur Dau,CQC directory (auto-downloaded),
Temple Square Dental,,"14 Temple Square, Aylesbury",HP20 2QL,Hemel Hempstead & Amersham (HP20),,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Envisage Dental UK Limited,CQC directory (auto-downloaded),
Bourbon Street Dental Care,,"8-10 Bourbon Street, Aylesbury",HP20 2RR,Hemel Hempstead & Amersham (HP20),01296 331100,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Bourbon Street Dental Care,CQC directory (auto-downloaded),
Rycote Dental Practice Limited,,"7 Mount Street, Aylesbury",HP20 2SE,Hemel Hempstead & Amersham (HP20),01296 485929,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Rycote House Dental Practice Limited,CQC directory (auto-downloaded),
Aston Clinton Dental & Implant Clinic,,"1a, Stablebridge Road,  Aston Clinton, Aylesbury",HP22 5ND,Hemel Hempstead & Amersham (HP22),01296 323090,https://astonclintondentalclinic.co.uk,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Aston Clinton Dental & Implant Clinic,CQC directory (auto-downloaded),
Aston Clinton Dental Clinic,,"1A Stablebridge Road, Aston Clinton",HP22 5ND,Hemel Hempstead & Amersham (HP22),0844 3756336,https://www.portmanhealthcare.co.uk,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Portman Healthcare Limited,CQC directory (auto-downloaded),
Smile Design Dental Ltd,,"33 High Street, Wendover",HP22 6DU,Hemel Hempstead & Amersham (HP22),01296 624163,https://www.smiledesigndental.co.uk,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Smile Design Dental Ltd,CQC directory (auto-downloaded),
Perry House Dental Surgery,,"28 High Street, Wendover",HP22 6EA,Hemel Hempstead & Amersham (HP22),01296 622631,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Perry House Dental Surgery Limited,CQC directory (auto-downloaded),
Kingsbrook Dental,,"Kingsbrook Dental, Unit A & B,  Kingsbrook Basin,  Broughton, Aylesbury",HP22 7ER,Hemel Hempstead & Amersham (HP22),,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Kingsbrook Dental Ltd,CQC directory (auto-downloaded),
St Kilda's Dental Practice,,"93 High Street, Tring",HP23 4AB,Hemel Hempstead & Amersham (HP23),01442 826565,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Mr. Jeremy Norris,CQC directory (auto-downloaded),
Orthodontic Practice Tring,,"60A Western Road, Tring",HP23 4BB,Hemel Hempstead & Amersham (HP23),01442 890116,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Dr. Alan Rumbak,CQC directory (auto-downloaded),
Bow House A Centre of Dental Excellence,,"75 Western Road, Tring",HP23 4BH,Hemel Hempstead & Amersham (HP23),01442 890384,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Envisage Dental UK Limited,CQC directory (auto-downloaded),
Risborough Dental Practice,,"43 High Street, Princes Risborough",HP27 0AE,Hemel Hempstead & Amersham (HP27),01844 345192,https://ww.risboroughdental.com/,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Risborough Dent Limited,CQC directory (auto-downloaded),website unreachable
Bank House Dental Centre,,"80 High Street, Princes Risborough",HP27 0AX,Hemel Hempstead & Amersham (HP27),01844 343381,https://www.bankhousedentistry.co.uk,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Dr. Sanjay Narda,CQC directory (auto-downloaded),
St Dunstans Surgery,,"Aylesbury Road, Monks Risborough, Princes Risborough",HP27 0JT,Hemel Hempstead & Amersham (HP27),01844 273222,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Miles Of Smiles NB Limited,CQC directory (auto-downloaded),
Bovingdon Preventative Dental Practice,,"60 High Street, Bovingdon, Hemel Hempstead",HP3 0HJ,Hemel Hempstead & Amersham (HP3),,https://bovingdondentalclinic.co.uk,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Dr S Shah & Dr S Michaels,CQC directory (auto-downloaded),website unreachable
Laurel Cottage Dental Practice,,"57 High Street, Bovingdon, Hemel Hempstead",HP3 0HP,Hemel Hempstead & Amersham (HP3),01442 833922,https://www.laurelcottagedental.co.uk,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Tooth Logic Limited,CQC directory (auto-downloaded),
Hemel Smile Studio - Bennett End,,"42 Bennetts Gate, Hemel Hempstead",HP3 8EW,Hemel Hempstead & Amersham (HP3),01442 241379,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Hemel Centre Limited,CQC directory (auto-downloaded),
Leverstock Green Dental Practice,"Oradent - Leverstock Green, Hemel Hempstead","17 Village Centre, Leverstock Green Road, Hemel Hempstead",HP3 8QG,Hemel Hempstead & Amersham (HP3),01442 213836,https://www.leverstockgreendental.com,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,"Girish Bhuva, Kinnari Bhuva, Ajay Farmah, Anish Patel",CQC directory (auto-downloaded),
Oradent Leverstock Green,"Oradent - Leverstock Green, Hemel Hempstead","17 Village Centre, Leverstock Green Road, Hemel Hempstead",HP3 8QG,Hemel Hempstead & Amersham (HP3),01442 213836,https://www.leverstockgreendental.com,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Oradent Leverstock Green Ltd,CQC directory (auto-downloaded),
Boxmoor House Dental Practice,,"451 London Road, Hemel Hempstead",HP3 9BE,Hemel Hempstead & Amersham (HP3),01442 253253,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Dhiveshkumar Patel and Rishika Tushar Patel,CQC directory (auto-downloaded),
Leys Road Dental Practice,,"6 Leys Road, Hemel Hempstead",HP3 9LX,Hemel Hempstead & Amersham (HP3),01442 264947,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Kiis Dental Hemel Ltd,CQC directory (auto-downloaded),
Fitze Clinics,,"167 London Road, Hemel Hempstead",HP3 9SQ,Hemel Hempstead & Amersham (HP3),,https://www.fitzeclinics.co.uk,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Fitze Clinics Limited,CQC directory (auto-downloaded),
Landmark Dental,,"157 London Road, Hemel Hempstead",HP3 9SQ,Hemel Hempstead & Amersham (HP3),0796 8580883,https://www.apsleydental.co.uk,Unknown,,none,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Apsley Smile Limited,CQC directory (auto-downloaded),
London Road Dental Practice,,"147 London Road, Apsley, Hemel Hempstead",HP3 9SQ,Hemel Hempstead & Amersham (HP3),01442 252980,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Mr Jassim Gilam,CQC directory (auto-downloaded),
Berkhamsted Dental Practice,,"20A Lower Kings Road, Berkhamsted",HP4 2AB,Hemel Hempstead & Amersham (HP4),0798 9438222,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Akshaya Dental Limited,CQC directory (auto-downloaded),
Admiral House Dental Practice,,"117 High Street, Berkhamsted",HP4 2DJ,Hemel Hempstead & Amersham (HP4),01442 863204,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Dentex Assets Limited,CQC directory (auto-downloaded),
Bow House Dental Practice,,"128 High Street, Berkhamsted",HP4 3AT,Hemel Hempstead & Amersham (HP4),01442 878424,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Envisage Dental UK Limited,CQC directory (auto-downloaded),
Chess House UK Limited,,"105 High Street, Chesham",HP5 1DE,Hemel Hempstead & Amersham (HP5),01494 771856,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Chess House (Uk) Limited,CQC directory (auto-downloaded),
Market Square Dental Practice,,"16 Red Lion Street, Chesham",HP5 1EZ,Hemel Hempstead & Amersham (HP5),01494 792810,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Ali and Kassam,CQC directory (auto-downloaded),
Chesham Dental Care,,"14 Red Lion Street, Chesham",HP5 1HB,Hemel Hempstead & Amersham (HP5),01424 782940,,Unknown,,,,Unknown PMS - manual check,Tier 3 - Unknown PMS (qualify on call),No,,No,Dr Kunal Dattani,CQC directory (auto-downloaded),
